location,date,total_cases,total_vaccinations
Iceland,2021-03-22,6119.0,53019.0
Iceland,2021-03-23,6122.0,54868.0
Iceland,2021-03-24,6144.0,58029.0
Iceland,2021-03-25,6158.0,59903.0
Iceland,2021-03-26,6163.0,60366.0
Iceland,2021-03-29,6183.0,66156.0
Iceland,2021-03-31,6205.0,72987.0
Iceland,2021-04-03,6225.0,74603.0
Iceland,2021-04-08,6256.0,79726.0
Iceland,2021-04-09,6258.0,86368.0
Iceland,2021-04-12,6267.0,89190.0
Iceland,2021-04-14,6275.0,95439.0
Iceland,2021-04-16,6286.0,98672.0
Iceland,2021-04-19,6329.0,100168.0
Iceland,2021-04-22,6379.0,113330.0
Iceland,2021-04-28,6456.0,121530.0
Iceland,2021-04-29,6466.0,133064.0
Iceland,2021-04-30,6472.0,145261.0
Iceland,2021-05-03,6483.0,146111.0
Iceland,2021-05-05,6497.0,157230.0
Iceland,2021-05-06,6500.0,167168.0
Iceland,2021-05-07,6506.0,184304.0
Iceland,2021-05-11,6522.0,188146.0
Iceland,2021-05-12,6526.0,198421.0
Iceland,2021-05-14,6537.0,203735.0
Iceland,2021-05-18,6549.0,211619.0
Iceland,2021-05-19,6551.0,220021.0
Iceland,2021-05-20,6555.0,225051.0
Iceland,2021-05-21,6555.0,231109.0
Iceland,2021-05-25,6555.0,231640.0
Iceland,2021-05-27,6555.0,243924.0
Iceland,2021-05-28,6555.0,249800.0
Iceland,2021-06-02,6555.0,258829.0
Iceland,2021-06-03,6555.0,269324.0
Iceland,2021-06-04,6555.0,273455.0
Iceland,2021-06-07,6555.0,274144.0
Iceland,2021-06-09,6555.0,287635.0
Iceland,2021-06-11,6555.0,317082.0
Iceland,2021-06-15,6555.0,326982.0
Iceland,2021-06-16,6555.0,340348.0
Iceland,2021-06-17,6555.0,355178.0
Iceland,2021-06-22,6555.0,356839.0
Iceland,2021-06-23,6555.0,368066.0
Iceland,2021-06-24,6555.0,383582.0
Iceland,2021-06-25,6555.0,386715.0
India,2021-01-15,10542841.0,0.0
India,2021-01-16,10557985.0,191181.0
India,2021-01-17,10571773.0,224301.0
India,2021-01-18,10581823.0,454049.0
India,2021-01-19,10595639.0,674835.0
India,2021-01-20,10610883.0,806484.0
India,2021-01-21,10625428.0,1043534.0
India,2021-01-22,10639684.0,1390592.0
India,2021-01-23,10654533.0,1582201.0
India,2021-01-24,10667736.0,1615504.0
India,2021-01-25,10676838.0,2023809.0
India,2021-01-26,10689527.0,2029480.0
India,2021-01-27,10701193.0,2355979.0
India,2021-01-28,10720048.0,2928053.0
India,2021-01-29,10733130.0,3500027.0
India,2021-01-30,10746174.0,3744334.0
India,2021-01-31,10757610.0,3758843.0
India,2021-02-01,10766245.0,3950156.0
India,2021-02-02,10777284.0,4138918.0
India,2021-02-03,10790183.0,4449552.0
India,2021-02-04,10802591.0,4959445.0
India,2021-02-05,10814304.0,5416849.0
India,2021-02-06,10826363.0,5775322.0
India,2021-02-07,10838194.0,5812362.0
India,2021-02-08,10847304.0,6259008.0
India,2021-02-09,10858371.0,6611561.0
India,2021-02-10,10871294.0,7017114.0
India,2021-02-11,10880603.0,7505010.0
India,2021-02-12,10892746.0,7967647.0
India,2021-02-13,10904940.0,8052454.0
India,2021-02-15,10925710.0,8516771.0
India,2021-02-16,10937320.0,8857341.0
India,2021-02-17,10950201.0,9186757.0
India,2021-02-18,10963394.0,9846523.0
India,2021-02-19,10977387.0,10449942.0
India,2021-02-20,10991651.0,10838323.0
India,2021-02-21,11005850.0,11085173.0
India,2021-02-22,11016434.0,11424094.0
India,2021-02-23,11030176.0,11907392.0
India,2021-02-24,11046914.0,12366633.0
India,2021-02-25,11063491.0,13067047.0
India,2021-02-26,11079979.0,13756940.0
India,2021-02-27,11096731.0,14242547.0
India,2021-02-28,11112241.0,14301266.0
India,2021-03-01,11124527.0,14854136.0
India,2021-03-02,11139516.0,15620749.0
India,2021-03-03,11156923.0,16616048.0
India,2021-03-04,11173761.0,18005503.0
India,2021-03-05,11192045.0,19497704.0
India,2021-03-06,11210799.0,20922344.0
India,2021-03-07,11229398.0,20989010.0
India,2021-03-08,11244786.0,23008733.0
India,2021-03-09,11262707.0,24367906.0
India,2021-03-10,11285561.0,25685011.0
India,2021-03-11,11308846.0,26164920.0
India,2021-03-12,11333728.0,28218457.0
India,2021-03-13,11359048.0,29738409.0
India,2021-03-14,11385339.0,29908038.0
India,2021-03-15,11409831.0,32947432.0
India,2021-03-16,11438734.0,35064536.0
India,2021-03-17,11474605.0,37143255.0
India,2021-03-18,11514331.0,39339817.0
India,2021-03-19,11555284.0,42063392.0
India,2021-03-20,11599130.0,44603841.0
India,2021-03-21,11646081.0,45065998.0
India,2021-03-22,11686796.0,48494594.0
India,2021-03-23,11734058.0,50841286.0
India,2021-03-24,11787534.0,53145709.0
India,2021-03-25,11846652.0,55504440.0
India,2021-03-26,11908910.0,58109773.0
India,2021-03-27,11971624.0,60269782.0
India,2021-03-28,12039644.0,60530435.0
India,2021-03-29,12095855.0,61113354.0
India,2021-03-30,12149335.0,63054353.0
India,2021-03-31,12221665.0,65117896.0
India,2021-04-01,12303131.0,68789138.0
India,2021-04-02,12392260.0,73054295.0
India,2021-04-03,12485509.0,75979651.0
India,2021-04-04,12589067.0,79105163.0
India,2021-04-05,12686049.0,83110926.0
India,2021-04-06,12801785.0,87077474.0
India,2021-04-07,12928574.0,90198673.0
India,2021-04-08,13060542.0,94334262.0
India,2021-04-09,13205926.0,98075160.0
India,2021-04-10,13358805.0,101595147.0
India,2021-04-11,13527717.0,104528565.0
India,2021-04-12,13689453.0,108533085.0
India,2021-04-13,13873825.0,111179578.0
India,2021-04-14,14074564.0,114493238.0
India,2021-04-15,14291917.0,117223509.0
India,2021-04-16,14526609.0,119937641.0
India,2021-04-17,14788003.0,122622590.0
India,2021-04-18,15061805.0,123852566.0
India,2021-04-19,15320972.0,127129113.0
India,2021-04-21,15930774.0,129646105.0
India,2021-04-22,16263695.0,132754608.0
India,2021-04-25,17313163.0,139185173.0
India,2021-04-26,17636186.0,142524947.0
India,2021-04-27,17997113.0,144879233.0
India,2021-04-28,18376421.0,147053392.0
India,2021-04-29,18762976.0,149268772.0
India,2021-04-30,19164969.0,151998107.0
India,2021-05-01,19557457.0,153626325.0
India,2021-05-02,19925517.0,154211511.0
India,2021-05-03,20282833.0,156082136.0
India,2021-05-04,20664979.0,157750752.0
India,2021-05-05,21077410.0,159931238.0
India,2021-05-06,21491598.0,162603603.0
India,2021-05-07,21892676.0,165190000.0
India,2021-05-08,22296081.0,167493857.0
India,2021-05-09,22662575.0,168304868.0
India,2021-05-10,22992517.0,171098918.0
India,2021-05-11,23340938.0,173862643.0
India,2021-05-12,23703665.0,176045577.0
India,2021-05-13,24046809.0,178361846.0
India,2021-05-14,24372907.0,179646413.0
India,2021-05-15,24684077.0,181544536.0
India,2021-05-16,24965463.0,182251006.0
India,2021-05-17,25228996.0,183817204.0
India,2021-05-18,25496330.0,185191602.0
India,2021-05-19,25772440.0,186410600.0
India,2021-05-20,26031991.0,187886885.0
India,2021-05-22,26530132.0,190842497.0
India,2021-05-23,26752447.0,191719240.0
India,2021-05-24,26948874.0,194165711.0
India,2021-05-25,27157795.0,195506779.0
India,2021-05-26,27369093.0,198425615.0
India,2021-05-27,27555457.0,201203166.0
India,2021-05-28,27729247.0,203166802.0
India,2021-05-29,27894800.0,207088953.0
India,2021-05-30,28047534.0,208665123.0
India,2021-05-31,28175044.0,210449895.0
India,2021-06-01,28307832.0,213135738.0
India,2021-06-02,28441986.0,215678166.0
India,2021-06-03,28574350.0,218344384.0
India,2021-06-04,28694879.0,223607768.0
India,2021-06-05,28809339.0,225571144.0
India,2021-06-06,28909975.0,228041045.0
India,2021-06-07,28996473.0,230490652.0
India,2021-06-08,29089069.0,233680929.0
India,2021-06-09,29182532.0,236856505.0
India,2021-06-10,29274823.0,240281903.0
India,2021-06-11,29359155.0,243703242.0
India,2021-06-12,29439989.0,246188067.0
India,2021-06-13,29510410.0,249430416.0
India,2021-06-14,29570881.0,252760364.0
India,2021-06-15,29633105.0,255305366.0
India,2021-06-16,29700313.0,258325900.0
India,2021-06-17,29762793.0,262970250.0
India,2021-06-18,29823546.0,266355940.0
India,2021-06-19,29881772.0,270908312.0
India,2021-06-20,29935221.0,274286599.0
India,2021-06-21,29977861.0,283313942.0
India,2021-06-22,30028709.0,289855456.0
India,2021-06-23,30082778.0,293370338.0
India,2021-06-24,30134445.0,300054027.0
India,2021-06-25,30183143.0,306661528.0
India,2021-06-26,30233183.0,314841384.0
India,2021-06-27,30279331.0,318030412.0
India,2021-06-28,30316897.0,321423578.0
Indonesia,2021-01-12,846765.0,0.0
Indonesia,2021-01-22,965283.0,132000.0
Indonesia,2021-01-24,989262.0,149242.0
Indonesia,2021-01-25,999256.0,161959.0
Indonesia,2021-01-26,1012350.0,245685.0
Indonesia,2021-01-27,1024298.0,308003.0
Indonesia,2021-01-28,1037993.0,373786.0
Indonesia,2021-01-29,1051795.0,416299.0
Indonesia,2021-01-30,1066313.0,502955.0
Indonesia,2021-01-31,1078314.0,515681.0
Indonesia,2021-02-01,1089308.0,574938.0
Indonesia,2021-02-02,1099687.0,648259.0
Indonesia,2021-02-03,1111671.0,717647.0
Indonesia,2021-02-04,1123105.0,796819.0
Indonesia,2021-02-05,1134854.0,865609.0
Indonesia,2021-02-06,1147010.0,914303.0
Indonesia,2021-02-07,1157837.0,923449.0
Indonesia,2021-02-08,1166079.0,985855.0
Indonesia,2021-02-09,1174779.0,1066860.0
Indonesia,2021-02-10,1183555.0,1248797.0
Indonesia,2021-02-11,1191990.0,1362791.0
Indonesia,2021-02-13,1210703.0,1475812.0
Indonesia,2021-02-14,1217468.0,1494325.0
Indonesia,2021-02-15,1223930.0,1578720.0
Indonesia,2021-02-16,1233959.0,1658110.0
Indonesia,2021-02-17,1243646.0,1747267.0
Indonesia,2021-02-18,1252685.0,1787976.0
Indonesia,2021-02-20,1271353.0,1956725.0
Indonesia,2021-02-23,1298608.0,2059871.0
Indonesia,2021-02-24,1306141.0,2188788.0
Indonesia,2021-02-25,1314634.0,2315665.0
Indonesia,2021-02-26,1322866.0,2449451.0
Indonesia,2021-02-27,1329074.0,2598535.0
Indonesia,2021-02-28,1334634.0,2690163.0
Indonesia,2021-03-02,1347026.0,3023348.0
Indonesia,2021-03-03,1353834.0,3386351.0
Indonesia,2021-03-05,1368069.0,3528152.0
Indonesia,2021-03-07,1379662.0,4022544.0
Indonesia,2021-03-10,1398578.0,4837576.0
Indonesia,2021-03-11,1403722.0,4991674.0
Indonesia,2021-03-12,1410134.0,5108536.0
Indonesia,2021-03-13,1414741.0,5440432.0
Indonesia,2021-03-14,1419455.0,5480346.0
Indonesia,2021-03-15,1425044.0,5739648.0
Indonesia,2021-03-16,1430458.0,6185700.0
Indonesia,2021-03-17,1437283.0,6581388.0
Indonesia,2021-03-18,1443853.0,6787283.0
Indonesia,2021-03-19,1450132.0,7346148.0
Indonesia,2021-03-20,1455788.0,7835357.0
Indonesia,2021-03-21,1460184.0,7879881.0
Indonesia,2021-03-22,1465928.0,8226632.0
Indonesia,2021-03-23,1471225.0,9330853.0
Indonesia,2021-03-25,1482559.0,9745646.0
Indonesia,2021-03-26,1487541.0,10412824.0
Indonesia,2021-03-27,1492002.0,10425690.0
Indonesia,2021-03-28,1496085.0,10766490.0
Indonesia,2021-03-31,1511712.0,11674871.0
Indonesia,2021-04-01,1517854.0,12226028.0
Indonesia,2021-04-02,1523179.0,12292491.0
Indonesia,2021-04-04,1534255.0,12649124.0
Indonesia,2021-04-06,1542516.0,13452610.0
Indonesia,2021-04-08,1552880.0,14071485.0
Indonesia,2021-04-10,1562868.0,15081949.0
Indonesia,2021-04-12,1571824.0,15602574.0
Indonesia,2021-04-13,1577526.0,15811449.0
Indonesia,2021-04-14,1583182.0,16008243.0
Indonesia,2021-04-15,1589359.0,16498726.0
Indonesia,2021-04-17,1599763.0,16692353.0
Indonesia,2021-04-19,1609300.0,17024955.0
Indonesia,2021-04-20,1614849.0,17275001.0
Indonesia,2021-04-21,1620569.0,17644225.0
Indonesia,2021-04-22,1626812.0,17920908.0
Indonesia,2021-04-23,1632248.0,18322578.0
Indonesia,2021-04-25,1641194.0,18570974.0
Indonesia,2021-04-26,1647138.0,18842883.0
Indonesia,2021-04-27,1651794.0,19230446.0
Indonesia,2021-04-28,1657035.0,19561472.0
Indonesia,2021-04-29,1662868.0,19890198.0
Indonesia,2021-04-30,1668368.0,20068537.0
Indonesia,2021-05-02,1677274.0,20172516.0
Indonesia,2021-05-04,1686373.0,20701804.0
Indonesia,2021-05-06,1697305.0,21367754.0
Indonesia,2021-05-07,1703632.0,21666868.0
Indonesia,2021-05-09,1713684.0,21993299.0
Indonesia,2021-05-11,1723596.0,22536306.0
Indonesia,2021-05-13,1731652.0,22617205.0
Indonesia,2021-05-14,1734285.0,22622367.0
Indonesia,2021-05-16,1739750.0,22721097.0
Indonesia,2021-05-17,1744045.0,22922067.0
Indonesia,2021-05-18,1748230.0,23262139.0
Indonesia,2021-05-20,1758898.0,24033424.0
Indonesia,2021-05-21,1764644.0,24431758.0
Indonesia,2021-05-23,1775220.0,24790758.0
Indonesia,2021-05-24,1781127.0,24826221.0
Indonesia,2021-05-25,1786187.0,25782177.0
Indonesia,2021-05-30,1816041.0,26889189.0
Indonesia,2021-05-31,1821703.0,27045507.0
Indonesia,2021-06-01,1826527.0,27308881.0
Indonesia,2021-06-02,1831773.0,27619247.0
Indonesia,2021-06-03,1837126.0,28027750.0
Indonesia,2021-06-04,1843612.0,28486710.0
Indonesia,2021-06-05,1850206.0,28702933.0
Indonesia,2021-06-06,1856038.0,28770360.0
Indonesia,2021-06-07,1863031.0,28972987.0
Indonesia,2021-06-08,1869325.0,29616507.0
Indonesia,2021-06-09,1877050.0,30155028.0
Indonesia,2021-06-10,1885942.0,30700350.0
Indonesia,2021-06-11,1894025.0,31195606.0
Indonesia,2021-06-12,1901490.0,31603325.0
Indonesia,2021-06-13,1911358.0,31727380.0
Indonesia,2021-06-14,1919547.0,32039910.0
Indonesia,2021-06-15,1927708.0,32603744.0
Indonesia,2021-06-16,1937652.0,33264392.0
Indonesia,2021-06-17,1950276.0,33962386.0
Indonesia,2021-06-18,1963266.0,34551233.0
Indonesia,2021-06-19,1976172.0,35086248.0
Indonesia,2021-06-20,1989909.0,35283078.0
Indonesia,2021-06-21,2004445.0,35928647.0
Indonesia,2021-06-22,2018113.0,36581555.0
Indonesia,2021-06-23,2033421.0,36998897.0
Indonesia,2021-06-24,2053995.0,37699231.0
Indonesia,2021-06-25,2072867.0,38394659.0
Indonesia,2021-06-26,2093962.0,39050655.0
Indonesia,2021-06-27,2115304.0,40315983.0
Indonesia,2021-06-28,2135998.0,40601932.0
Iran,2021-02-08,1473756.0,0.0
Iran,2021-02-09,1481396.0,3000.0
Iran,2021-02-17,1542076.0,10000.0
Iran,2021-03-19,1786265.0,124193.0
Iran,2021-03-27,1846923.0,319890.0
Iran,2021-04-14,2143794.0,462642.0
Iran,2021-04-19,2261435.0,550131.0
Iran,2021-04-20,2286927.0,621822.0
Iran,2021-04-22,2335905.0,667202.0
Iran,2021-04-28,2459906.0,938754.0
Iran,2021-04-29,2479805.0,1002591.0
Iran,2021-04-30,2499077.0,1068123.0
Iran,2021-05-04,2575737.0,1314641.0
Iran,2021-05-07,2627094.0,1485287.0
Iran,2021-05-10,2673219.0,1767570.0
Iran,2021-05-17,2765485.0,2329379.0
Iran,2021-05-24,2843523.0,3141577.0
Iran,2021-06-08,2980116.0,4553653.0
Iran,2021-06-14,3039432.0,4792881.0
Iran,2021-06-21,3105620.0,4968642.0
Iraq,2021-03-01,699088.0,0.0
Iraq,2021-03-29,838265.0,26727.0
Iraq,2021-04-04,873568.0,93021.0
Iraq,2021-04-05,879991.0,103006.0
Iraq,2021-04-12,932899.0,152962.0
Iraq,2021-04-16,964435.0,197914.0
Iraq,2021-04-23,1018321.0,298377.0
Iraq,2021-05-11,1122914.0,453361.0
Iraq,2021-05-21,1160494.0,520491.0
Iraq,2021-05-25,1176980.0,549969.0
Iraq,2021-05-28,1190351.0,582537.0
Iraq,2021-06-08,1233240.0,613840.0
Iraq,2021-06-14,1259683.0,703820.0
Iraq,2021-06-20,1287465.0,805363.0
Ireland,2020-12-31,91779.0,1800.0
Ireland,2021-01-04,107997.0,4000.0
Ireland,2021-01-07,127657.0,15314.0
Ireland,2021-01-10,147613.0,40000.0
Ireland,2021-01-13,159144.0,77303.0
Ireland,2021-01-17,172726.0,94000.0
Ireland,2021-01-20,179324.0,121900.0
Ireland,2021-01-24,187554.0,143000.0
Ireland,2021-01-27,191182.0,161500.0
Ireland,2021-01-31,196547.0,199800.0
Ireland,2021-02-05,201763.0,230766.0
Ireland,2021-02-07,203568.0,240487.0
Ireland,2021-02-08,204397.0,243353.0
Ireland,2021-02-09,204940.0,248284.0
Ireland,2021-02-10,205939.0,256681.0
Ireland,2021-02-11,206801.0,261073.0
Ireland,2021-02-12,207720.0,265237.0
Ireland,2021-02-13,208796.0,268551.0
Ireland,2021-02-14,209582.0,271942.0
Ireland,2021-02-15,210402.0,280581.0
Ireland,2021-02-16,211113.0,293752.0
Ireland,2021-02-17,211751.0,310900.0
Ireland,2021-02-18,212647.0,326475.0
Ireland,2021-02-19,213400.0,340704.0
Ireland,2021-02-20,214378.0,350322.0
Ireland,2021-02-21,215057.0,353971.0
Ireland,2021-02-22,215743.0,359616.0
Ireland,2021-02-23,216300.0,373280.0
Ireland,2021-02-24,216840.0,391355.0
Ireland,2021-02-25,217478.0,409529.0
Ireland,2021-02-26,218251.0,426070.0
Ireland,2021-02-27,218980.0,435895.0
Ireland,2021-02-28,219592.0,439782.0
Ireland,2021-03-01,220273.0,446474.0
Ireland,2021-03-02,220630.0,460637.0
Ireland,2021-03-04,221649.0,493873.0
Ireland,2021-03-05,222169.0,513322.0
Ireland,2021-03-06,222699.0,523069.0
Ireland,2021-03-07,223219.0,525768.0
Ireland,2021-03-08,223651.0,536617.0
Ireland,2021-03-09,223957.0,553161.0
Ireland,2021-03-10,224588.0,570391.0
Ireland,2021-03-11,225179.0,589512.0
Ireland,2021-03-12,225820.0,606904.0
Ireland,2021-03-13,226358.0,615934.0
Ireland,2021-03-14,226741.0,617050.0
Ireland,2021-03-15,227316.0,620580.0
Ireland,2021-03-16,227663.0,632359.0
Ireland,2021-03-17,228215.0,639586.0
Ireland,2021-03-18,228796.0,654251.0
Ireland,2021-03-19,229306.0,668529.0
Ireland,2021-03-20,229831.0,675946.0
Ireland,2021-03-21,230599.0,680015.0
Ireland,2021-03-22,231119.0,690449.0
Ireland,2021-03-23,231484.0,709348.0
Ireland,2021-03-24,232164.0,732678.0
Ireland,2021-03-25,232758.0,760168.0
Ireland,2021-03-26,233327.0,786569.0
Ireland,2021-03-27,233937.0,802502.0
Ireland,2021-03-28,234541.0,806541.0
Ireland,2021-03-29,235078.0,819676.0
Ireland,2021-03-30,235444.0,840561.0
Ireland,2021-03-31,235854.0,865460.0
Ireland,2021-04-01,236600.0,893375.0
Ireland,2021-04-02,237187.0,923878.0
Ireland,2021-04-03,237695.0,932324.0
Ireland,2021-04-05,238466.0,940883.0
Ireland,2021-04-06,238907.0,961887.0
Ireland,2021-04-07,239325.0,1018264.0
Ireland,2021-04-09,240192.0,1045919.0
Ireland,2021-04-11,240945.0,1063666.0
Ireland,2021-04-12,241330.0,1076216.0
Ireland,2021-04-13,241684.0,1094964.0
Ireland,2021-04-14,242105.0,1121003.0
Ireland,2021-04-16,242819.0,1188354.0
Ireland,2021-04-17,243238.0,1204063.0
Ireland,2021-04-18,243508.0,1208459.0
Ireland,2021-04-20,244297.0,1240965.0
Ireland,2021-04-21,244695.0,1275828.0
Ireland,2021-04-22,245310.0,1317165.0
Ireland,2021-04-23,245743.0,1359921.0
Ireland,2021-04-24,246204.0,1385753.0
Ireland,2021-04-25,246633.0,1398061.0
Ireland,2021-04-26,247069.0,1417942.0
Ireland,2021-04-27,247489.0,1452434.0
Ireland,2021-04-28,247857.0,1487043.0
Ireland,2021-04-30,248870.0,1572779.0
Ireland,2021-05-01,249437.0,1591888.0
Ireland,2021-05-02,249838.0,1604644.0
Ireland,2021-05-03,250290.0,1621870.0
Ireland,2021-05-04,250672.0,1655866.0
Ireland,2021-05-06,251474.0,1746912.0
Ireland,2021-05-07,251904.0,1799190.0
Ireland,2021-05-08,252303.0,1827610.0
Ireland,2021-05-09,252809.0,1848747.0
Ireland,2021-05-10,253189.0,1882635.0
Ireland,2021-05-11,253567.0,1922913.0
Ireland,2021-05-23,258810.0,2349207.0
Ireland,2021-05-30,261673.0,2387348.0
Ireland,2021-06-09,265341.0,3100000.0
Ireland,2021-06-13,266804.0,3218310.0
Ireland,2021-06-20,269037.0,3679531.0
Isle of Man,2021-01-21,0.0,3558.0
Isle of Man,2021-01-22,0.0,3648.0
Isle of Man,2021-01-25,0.0,4209.0
Isle of Man,2021-01-26,0.0,4886.0
Isle of Man,2021-01-29,0.0,6859.0
Isle of Man,2021-02-02,0.0,8302.0
Isle of Man,2021-02-03,0.0,9563.0
Isle of Man,2021-02-04,0.0,10213.0
Isle of Man,2021-02-05,0.0,10224.0
Isle of Man,2021-02-06,0.0,10852.0
Isle of Man,2021-02-07,0.0,11247.0
Isle of Man,2021-02-08,0.0,11654.0
Isle of Man,2021-02-09,0.0,12026.0
Isle of Man,2021-02-10,0.0,12441.0
Isle of Man,2021-02-13,0.0,13497.0
Isle of Man,2021-02-14,0.0,13733.0
Isle of Man,2021-02-16,0.0,14272.0
Isle of Man,2021-02-17,0.0,14806.0
Isle of Man,2021-02-18,0.0,15294.0
Isle of Man,2021-02-19,0.0,17150.0
Isle of Man,2021-02-20,0.0,17180.0
Isle of Man,2021-02-22,0.0,17807.0
Isle of Man,2021-02-23,0.0,18041.0
Isle of Man,2021-02-24,0.0,18323.0
Isle of Man,2021-02-25,0.0,18795.0
Isle of Man,2021-02-26,0.0,19884.0
Isle of Man,2021-02-27,0.0,20831.0
Isle of Man,2021-02-28,0.0,21452.0
Isle of Man,2021-03-01,0.0,21998.0
Isle of Man,2021-03-02,0.0,22785.0
Isle of Man,2021-03-03,0.0,23429.0
Isle of Man,2021-03-04,0.0,23438.0
Isle of Man,2021-03-05,0.0,23883.0
Isle of Man,2021-03-06,0.0,24309.0
Isle of Man,2021-03-07,0.0,24798.0
Isle of Man,2021-03-08,0.0,25086.0
Isle of Man,2021-03-09,0.0,26172.0
Isle of Man,2021-03-10,0.0,27326.0
Isle of Man,2021-03-11,0.0,28431.0
Isle of Man,2021-03-12,0.0,29794.0
Isle of Man,2021-03-13,0.0,31026.0
Isle of Man,2021-03-14,0.0,32027.0
Isle of Man,2021-03-15,0.0,32742.0
Isle of Man,2021-03-16,0.0,33335.0
Isle of Man,2021-03-18,0.0,33336.0
Isle of Man,2021-03-27,0.0,47294.0
Isle of Man,2021-03-30,0.0,49787.0
Isle of Man,2021-03-31,0.0,50426.0
Isle of Man,2021-04-01,0.0,51602.0
Isle of Man,2021-04-02,0.0,52831.0
Isle of Man,2021-04-03,0.0,54075.0
Isle of Man,2021-04-04,0.0,54480.0
Isle of Man,2021-04-05,0.0,54923.0
Isle of Man,2021-04-06,0.0,56040.0
Isle of Man,2021-04-07,0.0,57234.0
Isle of Man,2021-04-08,0.0,58497.0
Isle of Man,2021-04-09,0.0,59758.0
Isle of Man,2021-04-10,0.0,60889.0
Isle of Man,2021-04-11,0.0,61296.0
Isle of Man,2021-04-12,0.0,61699.0
Isle of Man,2021-04-13,0.0,62899.0
Isle of Man,2021-04-14,0.0,63488.0
Isle of Man,2021-04-15,0.0,63674.0
Isle of Man,2021-04-16,0.0,64099.0
Isle of Man,2021-04-17,0.0,64481.0
Isle of Man,2021-04-18,0.0,65085.0
Isle of Man,2021-04-19,0.0,65675.0
Isle of Man,2021-04-20,0.0,66414.0
Isle of Man,2021-04-21,0.0,67082.0
Isle of Man,2021-04-22,0.0,67915.0
Isle of Man,2021-04-23,0.0,68442.0
Isle of Man,2021-04-25,0.0,69658.0
Isle of Man,2021-04-26,0.0,70249.0
Isle of Man,2021-04-27,0.0,70810.0
Isle of Man,2021-04-28,0.0,71703.0
Isle of Man,2021-04-29,0.0,72617.0
Isle of Man,2021-05-01,0.0,72626.0
Isle of Man,2021-05-03,0.0,72673.0
Isle of Man,2021-05-04,0.0,73471.0
Isle of Man,2021-05-06,0.0,75013.0
Isle of Man,2021-05-08,0.0,75037.0
Isle of Man,2021-05-09,0.0,75783.0
Isle of Man,2021-05-11,0.0,76403.0
Isle of Man,2021-05-12,0.0,76977.0
Isle of Man,2021-05-18,0.0,78417.0
Isle of Man,2021-05-19,0.0,79300.0
Isle of Man,2021-05-20,0.0,80356.0
Isle of Man,2021-05-21,0.0,81423.0
Isle of Man,2021-05-22,0.0,81855.0
Isle of Man,2021-05-23,0.0,83163.0
Isle of Man,2021-05-24,0.0,83831.0
Isle of Man,2021-05-25,0.0,85971.0
Isle of Man,2021-05-26,0.0,86707.0
Isle of Man,2021-05-27,0.0,87476.0
Isle of Man,2021-05-28,0.0,89077.0
Isle of Man,2021-05-29,0.0,89507.0
Isle of Man,2021-06-03,0.0,89727.0
Isle of Man,2021-06-09,0.0,89784.0
Isle of Man,2021-06-14,0.0,90677.0
Isle of Man,2021-06-15,0.0,90991.0
Isle of Man,2021-06-16,0.0,91896.0
Isle of Man,2021-06-17,0.0,93033.0
Isle of Man,2021-06-19,0.0,94630.0
Isle of Man,2021-06-20,0.0,95763.0
Isle of Man,2021-06-22,0.0,97379.0
Isle of Man,2021-06-23,0.0,98546.0
Isle of Man,2021-06-24,0.0,99842.0
Isle of Man,2021-06-25,0.0,100971.0
Isle of Man,2021-06-28,0.0,104254.0
Israel,2020-12-19,372886.0,60.0
Israel,2020-12-20,374760.0,7432.0
Israel,2020-12-21,378259.0,32316.0
Israel,2020-12-22,382487.0,76930.0
Israel,2020-12-23,385022.0,139762.0
Israel,2020-12-24,389678.0,213090.0
Israel,2020-12-25,394391.0,251538.0
Israel,2020-12-26,398664.0,284111.0
Israel,2020-12-27,401470.0,388479.0
Israel,2020-12-28,407285.0,523283.0
Israel,2020-12-29,412398.0,679225.0
Israel,2020-12-30,416584.0,831947.0
Israel,2020-12-31,423262.0,990119.0
Israel,2021-01-01,428510.0,1061352.0
Israel,2021-01-02,434799.0,1132975.0
Israel,2021-01-03,441542.0,1282378.0
Israel,2021-01-04,448173.0,1434215.0
Israel,2021-01-05,456139.0,1559066.0
Israel,2021-01-06,463448.0,1662139.0
Israel,2021-01-07,471048.0,1777965.0
Israel,2021-01-08,477357.0,1844262.0
Israel,2021-01-09,485434.0,1888738.0
Israel,2021-01-10,491319.0,1932259.0
Israel,2021-01-11,501073.0,1972509.0
Israel,2021-01-12,510063.0,2032053.0
Israel,2021-01-13,520060.0,2140784.0
Israel,2021-01-14,529814.0,2265840.0
Israel,2021-01-15,535049.0,2332336.0
Israel,2021-01-16,543499.0,2387680.0
Israel,2021-01-17,551689.0,2540389.0
Israel,2021-01-18,558249.0,2730123.0
Israel,2021-01-19,565629.0,2940218.0
Israel,2021-01-20,575842.0,3160147.0
Israel,2021-01-21,582869.0,3393682.0
Israel,2021-01-22,589028.0,3502317.0
Israel,2021-01-23,593961.0,3595638.0
Israel,2021-01-24,597403.0,3804912.0
Israel,2021-01-25,601069.0,4024809.0
Israel,2021-01-26,609656.0,4229347.0
Israel,2021-01-27,621590.0,4431758.0
Israel,2021-01-28,628895.0,4641457.0
Israel,2021-01-29,633991.0,4742588.0
Israel,2021-01-30,638789.0,4819537.0
Israel,2021-01-31,643435.0,4952052.0
Israel,2021-02-01,652246.0,5069529.0
